,Label,X,Y,x,y
523,regular,0.0578125,0.2953125,0.5296875,0.8109375
524,regular,0.0578125,0.30625,0.5828125,0.7125
525,regular,0.0578125,0.328125,0.5703125,0.80625
526,regular,0.0578125,0.35,0.5390625,0.8625
527,regular,0.0578125,0.3703125,0.5109375,0.8921875
528,regular,0.0578125,0.3921875,0.4609375,0.9171875
529,regular,0.0578125,0.428125,0.5703125,0.90625
530,regular,0.0578125,0.4359375,0.2828125,0.6765625
531,regular,0.0578125,0.4359375,0.5765625,0.8984375
532,regular,0.0578125,0.5125,0.5796875,0.971875
533,regular,0.0578125,0.525,0.5671875,0.85
534,regular,0.0578125,0.7515625,0.275,0.953125
535,regular,0.059375,0.0265625,0.584375,0.4546875
536,regular,0.059375,0.04375,0.56875,0.375
537,regular,0.059375,0.2625,0.565625,0.753125
538,regular,0.059375,0.3453125,0.378125,0.7796875
539,regular,0.059375,0.38125,0.31875,0.7875
540,regular,0.059375,0.3953125,0.221875,0.559375
541,regular,0.059375,0.4046875,0.3671875,0.7203125
542,regular,0.059375,0.4515625,0.303125,0.9265625
543,regular,0.059375,0.4640625,0.45625,0.9890625
544,regular,0.059375,0.5046875,0.44375,0.9609375
545,regular,0.059375,0.509375,0.584375,0.94375
546,regular,0.059375,0.5515625,0.1734375,0.6734375
547,regular,0.059375,0.5953125,0.58125,0.9734375
548,regular,0.059375,0.6359375,0.2015625,0.765625
549,regular,0.059375,0.7,0.1796875,0.840625
550,regular,0.05,0.140625,0.44375,0.665625
551,regular,0.05,0.2203125,0.546875,0.7203125
552,regular,0.05,0.2,0.359375,0.703125
553,regular,0.05,0.3265625,0.453125,0.8515625
554,regular,0.05,0.3984375,0.2375,0.6015625
555,regular,0.05,0.415625,0.303125,0.6671875
556,regular,0.05,0.4515625,0.571875,0.9109375
557,regular,0.05,0.490625,0.20625,0.6484375
558,regular,0.05,0.4984375,0.2609375,0.7046875
559,regular,0.05,0.5453125,0.1703125,0.684375
560,regular,0.05,0.575,0.45,0.821875
561,regular,0.05,0.628125,0.484375,0.946875
562,regular,0.05,0.79375,0.1515625,0.925
563,regular,0.0609375,0.1265625,0.5703125,0.4546875
564,regular,0.0609375,0.1359375,0.3671875,0.6390625
565,regular,0.0609375,0.140625,0.19375,0.28125
566,regular,0.0609375,0.246875,0.1875,0.3609375
567,regular,0.0609375,0.2640625,0.1703125,0.4
568,regular,0.0609375,0.2859375,0.3953125,0.7953125
569,regular,0.0609375,0.31875,0.5640625,0.8125
570,regular,0.0609375,0.3265625,0.15,0.453125
571,regular,0.0609375,0.378125,0.2015625,0.525
572,regular,0.0609375,0.5171875,0.4921875,0.9703125
573,regular,0.0609375,0.746875,0.3046875,0.9953125
574,regular,0.0609375,0.746875,0.5328125,0.990625
575,regular,0.0625,0.103125,0.521875,0.625
576,regular,0.0625,0.1359375,0.50625,0.6609375
577,regular,0.0625,0.2359375,0.2203125,0.3921875
578,regular,0.0625,0.2671875,0.575,0.7484375
579,regular,0.0625,0.371875,0.1890625,0.509375
580,regular,0.0625,0.378125,0.515625,0.753125
581,regular,0.0625,0.496875,0.33125,0.7640625
582,regular,0.0625,0.5125,0.584375,0.96875
583,regular,0.0625,0.5953125,0.1859375,0.728125
584,regular,0.0625,0.5984375,0.55,0.8734375
585,regular,0.0625,0.6234375,0.15625,0.75
586,regular,0.0640625,0.0484375,0.5796875,0.5234375
587,regular,0.0640625,0.1328125,0.5421875,0.6453125
588,regular,0.0640625,0.2171875,0.5609375,0.5109375
589,regular,0.0640625,0.2453125,0.5890625,0.6921875
590,regular,0.0640625,0.25625,0.5453125,0.515625
591,regular,0.0640625,0.2578125,0.4359375,0.7109375
592,regular,0.0640625,0.2671875,0.5765625,0.6046875
593,regular,0.0640625,0.3078125,0.4984375,0.8328125
594,regular,0.0640625,0.334375,0.5640625,0.83125
595,regular,0.0640625,0.684375,0.2625,0.884375
596,regular,0.0640625,0.86875,0.19375,0.971875
597,regular,0.065625,0.0015625,0.1921875,0.1390625
598,regular,0.065625,0.003125,0.575,0.3375
599,regular,0.065625,0.015625,0.20625,0.18125
600,regular,0.065625,0.0390625,0.5875,0.4953125
601,regular,0.065625,0.0515625,0.590625,0.4546875
602,regular,0.065625,0.1140625,0.45,0.6359375
603,regular,0.065625,0.1171875,0.23125,0.2828125
604,regular,0.065625,0.1328125,0.2359375,0.3046875
605,regular,0.065625,0.1453125,0.2296875,0.309375
606,regular,0.065625,0.1578125,0.590625,0.5546875
607,regular,0.065625,0.2578125,0.459375,0.7140625
608,regular,0.065625,0.2609375,0.590625,0.6765625
609,regular,0.065625,0.26875,0.58125,0.740625
610,regular,0.065625,0.3140625,0.590625,0.7484375
611,regular,0.065625,0.31875,0.459375,0.84375
612,regular,0.065625,0.3390625,0.5625,0.8390625
613,regular,0.065625,0.403125,0.565625,0.9
614,regular,0.065625,0.403125,0.590625,0.846875
615,regular,0.065625,0.4171875,0.453125,0.9390625
616,regular,0.065625,0.4609375,0.56875,0.9546875
617,regular,0.065625,0.5296875,0.209375,0.690625
618,regular,0.065625,0.540625,0.590625,0.946875
619,regular,0.0671875,0.0390625,0.2140625,0.190625
620,regular,0.0671875,0.134375,0.4421875,0.65625
621,regular,0.0671875,0.2125,0.5890625,0.603125
622,regular,0.0671875,0.215625,0.5015625,0.528125
623,regular,0.0671875,0.2671875,0.5640625,0.7671875
624,regular,0.0671875,0.2,0.5453125,0.453125
625,regular,0.0671875,0.3421875,0.5734375,0.8328125
626,regular,0.0671875,0.3671875,0.4421875,0.8890625
627,regular,0.0671875,0.3734375,0.4859375,0.8984375
628,regular,0.0671875,0.4359375,0.2734375,0.6140625
629,regular,0.0671875,0.5578125,0.5671875,0.8609375
630,regular,0.0671875,0.5828125,0.2515625,0.7359375
631,regular,0.0671875,0.6015625,0.5859375,0.9671875
632,regular,0.0671875,0.61875,0.3,0.7578125
633,regular,0.0671875,0.6328125,0.240625,0.8625
634,regular,0.0671875,0.8359375,0.175,0.9921875
635,regular,0.06875,0.04375,0.2265625,0.1953125
636,regular,0.06875,0.0484375,0.215625,0.196875
637,regular,0.06875,0.1375,0.59375,0.54375
638,regular,0.06875,0.1625,0.1796875,0.2921875
639,regular,0.06875,0.2578125,0.59375,0.6984375
640,regular,0.06875,0.2640625,0.578125,0.7515625
641,regular,0.06875,0.3296875,0.553125,0.8390625
642,regular,0.06875,0.3484375,0.521875,0.8703125
643,regular,0.06875,0.4046875,0.4375,0.9234375
644,regular,0.06875,0.425,0.4,0.934375
645,regular,0.06875,0.4296875,0.41875,0.9453125
646,regular,0.06875,0.446875,0.59375,0.840625
647,regular,0.06875,0.4515625,0.1953125,0.5953125
648,regular,0.06875,0.4828125,0.571875,0.7921875
649,regular,0.06875,0.5203125,0.55,0.7796875
650,regular,0.06875,0.55625,0.525,0.95625
651,regular,0.06875,0.5609375,0.2515625,0.7375
652,regular,0.06875,0.6375,0.578125,0.965625
653,regular,0.06875,0.746875,0.2046875,0.85625
654,regular,0.06875,0.7578125,0.2109375,0.903125
655,regular,0.06875,0.8296875,0.2265625,0.990625
656,regular,0.0703125,0.109375,0.5828125,0.5875
657,regular,0.0703125,0.1421875,0.2546875,0.3140625
658,regular,0.0703125,0.1734375,0.2015625,0.325
659,regular,0.0703125,0.1734375,0.3421875,0.6609375
660,regular,0.0703125,0.2265625,0.5234375,0.6609375
661,regular,0.0703125,0.2984375,0.4796875,0.8234375
662,regular,0.0703125,0.384375,0.5859375,0.73125
663,regular,0.0703125,0.403125,0.5453125,0.646875
664,regular,0.0703125,0.44375,0.5140625,0.8875
665,regular,0.0703125,0.484375,0.5515625,0.740625
666,regular,0.0703125,0.5125,0.184375,0.6390625
667,regular,0.0703125,0.6265625,0.5859375,0.9734375
668,regular,0.071875,0.0265625,0.565625,0.5296875
669,regular,0.071875,0.0578125,0.2515625,0.2375
670,regular,0.071875,0.0609375,0.496875,0.5140625
671,regular,0.071875,0.10625,0.384375,0.609375
672,regular,0.071875,0.1765625,0.55625,0.6859375
673,regular,0.071875,0.196875,0.453125,0.71875
674,regular,0.071875,0.24375,0.596875,0.653125
675,regular,0.071875,0.2453125,0.33125,0.6515625
676,regular,0.071875,0.2578125,0.58125,0.5921875
677,regular,0.071875,0.2796875,0.403125,0.7203125
678,regular,0.071875,0.503125,0.159375,0.6296875
679,regular,0.071875,0.5109375,0.59375,0.9609375
680,regular,0.071875,0.5171875,0.584375,0.8546875
681,regular,0.071875,0.5546875,0.596875,0.9578125
682,regular,0.071875,0.778125,0.2546875,0.95625
683,regular,0.071875,0.8484375,0.1734375,0.975
684,regular,0.0734375,0.0203125,0.5828125,0.3515625
685,regular,0.0734375,0.075,0.4921875,0.359375
686,regular,0.0734375,0.128125,0.5578125,0.6375
687,regular,0.0734375,0.2015625,0.3234375,0.5328125
688,regular,0.0734375,0.221875,0.5890625,0.69375
689,regular,0.0734375,0.2234375,0.5671875,0.5140625
690,regular,0.0734375,0.2296875,0.5671875,0.5171875
691,regular,0.0734375,0.309375,0.20625,0.471875
692,regular,0.0734375,0.328125,0.5578125,0.8375
693,regular,0.0734375,0.3328125,0.5546875,0.8453125
694,regular,0.0734375,0.3390625,0.5953125,0.7921875
695,regular,0.0734375,0.39375,0.5828125,0.878125
696,regular,0.0734375,0.4046875,0.5890625,0.8765625
697,regular,0.0734375,0.515625,0.5984375,0.925
698,regular,0.0734375,0.540625,0.5984375,0.940625
699,regular,0.0734375,0.6078125,0.19375,0.75
700,regular,0.0734375,0.653125,0.2375,0.815625
701,regular,0.0734375,0.8,0.225,0.95
702,regular,0.075,0.08125,0.59375,0.55
703,regular,0.075,0.1109375,0.334375,0.5921875
704,regular,0.075,0.2109375,0.475,0.6671875
705,regular,0.075,0.275,0.553125,0.7875
706,regular,0.075,0.3671875,0.440625,0.8203125
707,regular,0.075,0.4015625,0.225,0.559375
708,regular,0.075,0.40625,0.484375,0.93125
709,regular,0.075,0.4234375,0.2234375,0.5703125
710,regular,0.075,0.4265625,0.425,0.9421875
711,regular,0.075,0.590625,0.55,0.834375
712,regular,0.075,0.765625,0.2171875,0.8921875
713,regular,0.075,0.7703125,0.1953125,0.8671875
714,regular,0.0765625,0.0890625,0.3890625,0.5921875
715,regular,0.0765625,0.140625,0.5046875,0.665625
716,regular,0.0765625,0.2125,0.2203125,0.36875
717,regular,0.0765625,0.2140625,0.4796875,0.6703125
718,regular,0.0765625,0.2703125,0.5859375,0.6015625
719,regular,0.0765625,0.284375,0.5609375,0.546875
720,regular,0.0765625,0.2953125,0.21875,0.428125
721,regular,0.0765625,0.3984375,0.5921875,0.7515625
722,regular,0.0765625,0.3,0.6015625,0.696875
723,regular,0.0765625,0.4515625,0.6015625,0.8828125
724,regular,0.0765625,0.85,0.20625,0.98125
725,regular,0.078125,0.015625,0.21875,0.1671875
726,regular,0.078125,0.0234375,0.203125,0.11875
727,regular,0.078125,0.0390625,0.5015625,0.4203125
728,regular,0.078125,0.1046875,0.546875,0.6234375
729,regular,0.078125,0.1671875,0.4359375,0.4796875
730,regular,0.078125,0.1703125,0.4625,0.6921875
731,regular,0.078125,0.1828125,0.2234375,0.321875
732,regular,0.078125,0.2703125,0.603125,0.6734375
733,regular,0.078125,0.2,0.6,0.571875
734,regular,0.078125,0.35,0.540625,0.86875
735,regular,0.078125,0.3953125,0.4234375,0.7515625
736,regular,0.078125,0.396875,0.525,0.8375
737,regular,0.078125,0.3984375,0.528125,0.9203125
738,regular,0.078125,0.4109375,0.58125,0.7234375
739,regular,0.078125,0.55,0.565625,0.825
740,regular,0.078125,0.5921875,0.590625,0.9328125
741,regular,0.078125,0.5984375,0.603125,0.9984375
742,regular,0.078125,0.6015625,0.603125,0.9953125
743,regular,0.0796875,0.1390625,0.4328125,0.5859375
744,regular,0.0796875,0.159375,0.6015625,0.546875
745,regular,0.0796875,0.2140625,0.3796875,0.7140625
746,regular,0.0796875,0.3890625,0.4078125,0.8984375
747,regular,0.0796875,0.4203125,0.1984375,0.578125
748,regular,0.0796875,0.44375,0.4234375,0.95625
749,regular,0.0796875,0.478125,0.303125,0.6734375
750,regular,0.0796875,0.521875,0.5359375,0.94375
751,regular,0.0796875,0.603125,0.2609375,0.7859375
752,regular,0.0796875,0.625,0.5640625,0.890625
753,regular,0.0796875,0.671875,0.29375,0.884375
754,regular,0.0796875,0.7703125,0.225,0.90625
755,regular,0.08125,0.0734375,0.60625,0.4828125
756,regular,0.08125,0.121875,0.453125,0.64375
757,regular,0.08125,0.209375,0.453125,0.728125
758,regular,0.08125,0.2296875,0.340625,0.7109375
759,regular,0.08125,0.2484375,0.60625,0.6671875
760,regular,0.08125,0.278125,0.4375,0.79375
761,regular,0.08125,0.2828125,0.2421875,0.446875
762,regular,0.08125,0.284375,0.540625,0.80625
763,regular,0.08125,0.3453125,0.2203125,0.465625
764,regular,0.08125,0.3515625,0.55625,0.5953125
765,regular,0.08125,0.528125,0.6,0.990625
766,regular,0.08125,0.659375,0.58125,0.965625
767,regular,0.0828125,0.1234375,0.3703125,0.6171875
768,regular,0.0828125,0.253125,0.2,0.3765625
769,regular,0.0828125,0.265625,0.5078125,0.790625
770,regular,0.0828125,0.2671875,0.2078125,0.409375
771,regular,0.0828125,0.2796875,0.6078125,0.7015625
772,regular,0.0828125,0.296875,0.1578125,0.4453125
773,regular,0.0828125,0.371875,0.5671875,0.88125
774,regular,0.0828125,0.3828125,0.6015625,0.8515625
775,regular,0.0828125,0.44375,0.2484375,0.5984375
776,regular,0.0828125,0.4875,0.5953125,0.825
777,regular,0.0828125,0.73125,0.2390625,0.8859375
778,regular,0.0828125,0.7328125,0.225,0.8609375
779,regular,0.084375,0.0421875,0.51875,0.5671875
780,regular,0.084375,0.075,0.584375,0.571875
781,regular,0.084375,0.178125,0.56875,0.44375
782,regular,0.084375,0.25,0.240625,0.4046875
783,regular,0.084375,0.4296875,0.56875,0.9390625
784,regular,0.084375,0.540625,0.603125,0.90625
785,regular,0.084375,0.553125,0.228125,0.6890625
786,regular,0.084375,0.5640625,0.309375,0.7859375
787,regular,0.084375,0.609375,0.23125,0.7625
788,regular,0.084375,0.75,0.2234375,0.8671875
789,regular,0.084375,0.81875,0.2015625,0.9546875
790,regular,0.0859375,0.0125,0.5359375,0.534375
791,regular,0.0859375,0.015625,0.6046875,0.375
792,regular,0.0859375,0.0296875,0.5984375,0.5078125
793,regular,0.0859375,0.0328125,0.2453125,0.178125
794,regular,0.0859375,0.0984375,0.2,0.234375
795,regular,0.0859375,0.2734375,0.6046875,0.7421875
796,regular,0.0859375,0.2921875,0.3546875,0.7796875
797,regular,0.0859375,0.2953125,0.4921875,0.8203125
798,regular,0.0859375,0.3640625,0.24375,0.521875
799,regular,0.0859375,0.48125,0.4796875,0.721875
800,regular,0.0859375,0.61875,0.253125,0.8015625
801,regular,0.0859375,0.6203125,0.4390625,0.9734375
802,regular,0.0859375,0.6578125,0.2703125,0.8171875
803,regular,0.0859375,0.6984375,0.228125,0.8359375
804,regular,0.0875,0.1046875,0.546875,0.6265625
805,regular,0.0875,0.1828125,0.515625,0.4890625
806,regular,0.0875,0.20625,0.2546875,0.371875
807,regular,0.0875,0.20625,0.2703125,0.3953125
808,regular,0.0875,0.26875,0.45625,0.7875
809,regular,0.0875,0.2734375,0.609375,0.7234375
810,regular,0.0875,0.30625,0.59375,0.796875
811,regular,0.0875,0.3109375,0.596875,0.7953125
812,regular,0.0875,0.3625,0.228125,0.5140625
813,regular,0.0875,0.384375,0.2328125,0.53125
814,regular,0.0875,0.415625,0.53125,0.859375
815,regular,0.0875,0.4625,0.603125,0.809375
816,regular,0.0875,0.475,0.55625,0.99375
817,regular,0.0875,0.5578125,0.25625,0.728125
818,regular,0.0875,0.5828125,0.6125,0.9765625
819,regular,0.0875,0.7015625,0.2390625,0.88125
820,regular,0.0890625,0.015625,0.6078125,0.484375
821,regular,0.0890625,0.053125,0.209375,0.18125
822,regular,0.0890625,0.1203125,0.4328125,0.6328125
823,regular,0.0890625,0.1234375,0.3453125,0.6046875
824,regular,0.0890625,0.1453125,0.6046875,0.6234375
825,regular,0.0890625,0.1625,0.6140625,0.590625
826,regular,0.0890625,0.234375,0.6046875,0.7125
827,regular,0.0890625,0.2765625,0.4359375,0.7921875
828,regular,0.0890625,0.2,0.5609375,0.715625
829,regular,0.0890625,0.3109375,0.4828125,0.8359375
830,regular,0.0890625,0.3203125,0.5921875,0.8140625
831,regular,0.0890625,0.325,0.5890625,0.821875
832,regular,0.0890625,0.3703125,0.5546875,0.8890625
833,regular,0.0890625,0.409375,0.2203125,0.5546875
834,regular,0.0890625,0.590625,0.240625,0.7328125
835,regular,0.0890625,0.834375,0.2046875,0.9609375
836,regular,0.090625,0.028125,0.615625,0.4375
837,regular,0.090625,0.03125,0.45625,0.3921875
838,regular,0.090625,0.05625,0.434375,0.56875
839,regular,0.090625,0.05625,0.615625,0.48125
840,regular,0.090625,0.159375,0.3265625,0.378125
841,regular,0.090625,0.1953125,0.609375,0.5578125
842,regular,0.090625,0.2140625,0.534375,0.7390625
843,regular,0.090625,0.215625,0.515625,0.740625
844,regular,0.090625,0.2484375,0.2546875,0.4109375
845,regular,0.090625,0.2625,0.59375,0.75625
846,regular,0.090625,0.3265625,0.515625,0.7796875
847,regular,0.090625,0.359375,0.609375,0.728125
848,regular,0.090625,0.5875,0.578125,0.85625
849,regular,0.090625,0.634375,0.24375,0.7984375
850,regular,0.0921875,0.0203125,0.3265625,0.2875
851,regular,0.0921875,0.0265625,0.2265625,0.140625
852,regular,0.0921875,0.05625,0.234375,0.1890625
853,regular,0.0921875,0.0609375,0.3953125,0.5609375
854,regular,0.0921875,0.1203125,0.6078125,0.4671875
855,regular,0.0921875,0.2078125,0.2109375,0.30625
856,regular,0.0921875,0.2359375,0.6171875,0.6734375
857,regular,0.0921875,0.2796875,0.2796875,0.5
858,regular,0.0921875,0.309375,0.5578125,0.828125
859,regular,0.0921875,0.334375,0.5609375,0.853125
860,regular,0.0921875,0.3703125,0.6140625,0.8296875
861,regular,0.0921875,0.3703125,0.6171875,0.8046875
862,regular,0.0921875,0.3859375,0.6109375,0.8546875
863,regular,0.0921875,0.5390625,0.6140625,0.9890625
864,regular,0.0921875,0.578125,0.2203125,0.6734375
865,regular,0.0921875,0.60625,0.41875,0.85625
866,regular,0.0921875,0.64375,0.5796875,0.915625
867,regular,0.0921875,0.7203125,0.215625,0.8484375
868,regular,0.0921875,0.821875,0.2578125,0.9859375
869,regular,0.09375,0.015625,0.2421875,0.1578125
870,regular,0.09375,0.05625,0.5625,0.575
871,regular,0.09375,0.078125,0.565625,0.31875
872,regular,0.09375,0.1796875,0.36875,0.6671875
873,regular,0.09375,0.221875,0.55625,0.740625
874,regular,0.09375,0.2390625,0.60625,0.5828125
875,regular,0.09375,0.2734375,0.21875,0.4578125
876,regular,0.09375,0.3359375,0.571875,0.8484375
877,regular,0.09375,0.3671875,0.24375,0.509375
878,regular,0.09375,0.403125,0.2390625,0.55625
879,regular,0.09375,0.41875,0.61875,0.8125
880,regular,0.09375,0.428125,0.3,0.590625
881,regular,0.09375,0.44375,0.41875,0.953125
882,regular,0.09375,0.490625,0.60625,0.83125
883,regular,0.09375,0.640625,0.421875,0.9625
884,regular,0.09375,0.6734375,0.2609375,0.83125
885,regular,0.0953125,0.0015625,0.6078125,0.3390625
886,regular,0.0953125,0.0109375,0.6171875,0.4015625
887,regular,0.0953125,0.0328125,0.6203125,0.4390625
888,regular,0.0953125,0.0484375,0.234375,0.196875
889,regular,0.0953125,0.0546875,0.6046875,0.3828125
890,regular,0.0953125,0.0609375,0.5171875,0.3484375
891,regular,0.0953125,0.084375,0.5390625,0.428125
892,regular,0.0953125,0.0859375,0.4546875,0.6046875
893,regular,0.0953125,0.090625,0.4296875,0.6
894,regular,0.0953125,0.096875,0.6140625,0.559375
895,regular,0.0953125,0.1109375,0.6140625,0.5734375
896,regular,0.0953125,0.175,0.5671875,0.690625
897,regular,0.0953125,0.19375,0.2375,0.3234375
898,regular,0.0953125,0.203125,0.6171875,0.659375
899,regular,0.0953125,0.24375,0.4546875,0.7625
900,regular,0.0953125,0.2765625,0.371875,0.565625
901,regular,0.0953125,0.2765625,0.5890625,0.5609375
902,regular,0.0953125,0.4015625,0.4859375,0.9265625
903,regular,0.0953125,0.4953125,0.5359375,0.9390625
904,regular,0.0953125,0.496875,0.5953125,0.803125
905,regular,0.0953125,0.525,0.334375,0.7390625
906,regular,0.0953125,0.796875,0.253125,0.9640625
907,regular,0.0953125,0.8125,0.2296875,0.9578125
908,regular,0.0953125,0.8546875,0.228125,0.965625
909,regular,0.096875,0.0359375,0.2171875,0.2046875
910,regular,0.096875,0.0625,0.60625,0.396875
911,regular,0.096875,0.1109375,0.621875,0.5015625
912,regular,0.096875,0.1484375,0.590625,0.6515625
913,regular,0.096875,0.1515625,0.621875,0.5796875
914,regular,0.096875,0.16875,0.521875,0.69375
915,regular,0.096875,0.265625,0.45,0.78125
916,regular,0.096875,0.2734375,0.5875,0.7796875
917,regular,0.096875,0.2859375,0.35,0.7640625
918,regular,0.096875,0.2921875,0.51875,0.7484375
919,regular,0.096875,0.3359375,0.6125,0.6921875
920,regular,0.096875,0.3546875,0.225,0.515625
921,regular,0.096875,0.3984375,0.2515625,0.553125
922,regular,0.096875,0.4015625,0.2421875,0.546875
923,regular,0.096875,0.403125,0.41875,0.909375
924,regular,0.096875,0.5890625,0.621875,0.9921875
925,regular,0.0984375,0.0,0.5328125,0.525
926,regular,0.0984375,0.1125,0.6234375,0.553125
927,regular,0.0984375,0.128125,0.3453125,0.603125
928,regular,0.0984375,0.16875,0.3890625,0.6625
929,regular,0.0984375,0.3078125,0.4328125,0.8171875
930,regular,0.0984375,0.3890625,0.2234375,0.503125
931,regular,0.0984375,0.4140625,0.5328125,0.9390625
932,regular,0.0,0.01875,0.13125,0.1234375
933,regular,0.0,0.0328125,0.453125,0.5546875
934,regular,0.0,0.0546875,0.503125,0.3703125
935,regular,0.0,0.071875,0.3875,0.59375
936,regular,0.0,0.08125,0.1484375,0.2328125
937,regular,0.0,0.084375,0.49375,0.375
